Seek immediate medical care Lymph nodes are small, round or bean-shaped clusters of cells.	general
Inside lymph nodes are a combination of different types of immune system cells.	general
These specialized cells filter your lymphatic fluid as it travels through your body and protect you by destroying invaders.	general
Lymph nodes are located in groups, and each group drains a specific area of your body.	general
You may be more likely to notice swelling in certain areas, such as in the lymph nodes in your neck, under your chin, in your armpits and in your groin.	general
The site of the swollen lymph nodes may help identify the underlying cause.	general
The most common cause of swollen lymph nodes is an infection, particularly a viral infection, such as the common cold.	general
Other possible causes of swollen lymph nodes include: Common infections Strep throat Human immunodeficiency virus (HIV) — the virus that causes AIDS Uncommon infections Certain sexually transmitted infections, such as syphilis Toxoplasmosis — a parasitic infection resulting from contact with the feces of an infected cat or eating undercooked meat Cat scratch fever — a bacterial infection from a cat scratch or bite Immune system disorders Lupus — a chronic inflammatory disease that targets your joints, skin, kidneys, blood cells, heart and lungs Rheumatoid arthritis — a chronic inflammatory disease targeting the tissue that lines your joints (synovium) Lymphoma — cancer that originates in your lymphatic system Leukemia — cancer of your body's blood-forming tissue, including your bone marrow and lymphatic system Other cancers that have spread (metastasized) to lymph nodes Other possible but rare causes include certain medications, such as the anti-seizure medication phenytoin (Dilantin) and preventive medications for malaria.	general
Complications If infection is the cause of your swollen lymph nodes and isn't treated, an abscess may form.	general
Abscesses are localized collections of pus caused by infections.	general
Pus contains fluid, white blood cells, dead tissue, and bacteria or other invaders.	general
An abscess may require drainage and antibiotic treatment.	general
Lymphedema refers to swelling that generally occurs in one of your arms or legs.	general
Sometimes both arms or both legs swell.	general
Lymphedema is most commonly caused by the removal of or damage to your lymph nodes as a part of cancer treatment.	general
It results from a blockage in your lymphatic system, which is part of your immune system.	general
